CLASS,HEX ID,IMAGES PER CELL,MEAN LATITUDE,MEAN LONGITUDE
1720,93c,2213,-17.371661483054684,-63.02816800903734
1721,87534,891,41.17034615375981,-112.0360330516272
1722,480e4,685,48.54253660437959,-2.4114467678832123
1723,89e45,3014,41.8056684532183,-71.39993966788344
1724,12a4a2fc,3490,41.384411495128795,2.1788638481375244
1725,14cabb,475,41.023172012631534,28.936564553684235
1726,89e37a7,1451,42.34964363473473,-71.06546831082014
1727,89e375,163,42.47358973619632,-71.13700011042945
1728,487b9,1581,53.82137484376949,-2.3461295028463125
1729,3051,3658,7.9904144218152116,98.5345433529249
1730,487604d3,2499,51.51180989555816,-0.13249256702681111
1731,89e3b,1748,42.694089140160145,-71.3983599856979
1732,89c814,494,39.457050000000024,-76.70485367206477
1733,54906b4,178,47.617433162921344,-122.27920264044945
1734,886f,650,38.03514271384608,-87.01362682307703
1735,89d4d4,1013,43.80807457946684,-79.30508396347479
1736,351,1636,32.98736702078244,127.69695105440088
1737,4794c,1865,48.90307483270762,6.1625468841823166
1738,0d9,1496,33.178911070855634,-4.6848819070855585
1739,880e2f,270,41.802291940740695,-87.65302333703718
1740,487604cd,1579,51.51255117542749,-0.12654547435085448
1741,14a1f,305,37.717193203278654,23.932817324590147
1742,487bb3,921,53.42446992616722,-2.2128586319218235
1743,94ce594,266,-23.55876589849624,-46.61991310150379
1744,89c6c6c,733,39.950064916780356,-75.21395256343794
1745,479ab,3420,47.33385225438598,8.596662275731028
1746,4640c,337,59.80752166765578,9.501121531157258
1747,132f6044,731,41.89523345143643,12.46895737893296
1748,882b2c,1163,43.81013675064489,-79.45366143938095
1749,479e3,185,48.53050240000002,12.054574086486491
1750,47e66e34,2282,48.87083822699332,2.329844284399641
1751,4865c,1869,53.02502201123594,-4.304110539860883
1752,80c2dc,1722,34.141378496515735,-118.04084284320535
1753,3397f,96,14.389508635416666,121.43369184375
1754,0d4fc,2935,42.86931623304912,-2.7068355897785454
1755,12bf,917,39.99347586804795,4.007916225736101
1756,89c259d,1839,40.745257566068474,-74.01321826264281
1757,4887d4,727,56.04427702338374,-3.542687485557079
1758,808fc9,1113,37.40623987421387,-121.962846420485
1759,87f634,318,44.760329544025176,-93.1802665188678
1760,14f,2292,33.51120885645725,32.16216371945889
1761,89b6c,1138,38.3932777504394,-77.46962952284696
1762,479e77,1699,48.166505001177136,11.535312689817525
1763,31da19f,347,1.3170700172910648,103.83580886167142
1764,6a4,220,-22.785782086363632,140.33811383181828
1765,463f,1843,60.51882526370042,7.575710232230042
1766,34024,486,22.89162372016462,113.22072877777791
1767,45cc,1443,69.98565817047836,26.31466399237698
1768,4cad,2184,43.93834652747255,-69.50097048580571
1769,8f1,910,11.728490425274732,-83.12691750439556
1770,808f7ec,458,37.71820646069873,-122.42387151091712
1771,47e673,4429,48.839048895009995,2.391375869496496
1772,48761cbc,1142,51.528344584063085,-0.0778664711033276
1773,46934,149,59.236581255033556,25.795713637583905
1774,88fd,1355,32.34090187084875,-80.55754910701116
1775,8838b,64,40.009622593750024,-83.31741114062498
1776,94c4,820,-23.082001818292653,-48.29355921097566
1777,4869,1722,51.85025307259006,-5.193446365272946
1778,48670e8c,663,53.348652182503706,-6.250104289592762
1779,891,1857,33.70422852988695,-78.80123622455564
1780,88d9bc,606,25.78363233168313,-80.32956750495048
1781,0d42287d,1879,40.42029888025551,-3.705614817988217
1782,808580e4,1984,37.80633478729833,-122.41822983467715
1783,0d2f1,966,42.68515787163564,-8.681707976190465
1784,8855,1864,35.157027085836994,-80.42154512285413
1785,8867,597,36.59049844556113,-85.67188770854258
1786,0d53,689,44.35757888969525,-1.2829793309143682
1787,8085d,1370,38.065573435766495,-122.89685819343084
1788,2dd7,892,-7.708914289237668,112.96643056950668
1789,132a7,729,43.76476261865566,10.80671477914953
1790,80c2be4,1132,34.13953163780918,-118.35959472173164
1791,47f5c,772,45.24445878108816,4.148162611398963
1792,0d4e3,1085,43.30982014746551,-2.6266026423963145
1793,356c,2549,34.786790992546074,128.91120975794453
1794,52d,2966,46.96008928691845,-97.84126255192187
1795,487e64,902,54.90213062416859,-1.398519524390242
1796,8640d,3388,29.762751340318662,-95.47329988783953
1797,46bc,242,58.71868204958676,31.761443975206614
1798,12cdf,800,43.78454514125003,7.597648331249996
1799,7c0064,759,21.36927122266139,-158.03549501712817
1800,36f,2812,30.840497845661353,104.1101264697725
1801,132f61b4,3880,41.89152774020619,12.489641910051619
1802,48711,2047,51.85751351294577,-2.1222540825598415
1803,345c,3250,25.063841125538506,121.90003133230775
1804,346d,1523,23.414260513460214,119.74118697504922
1805,47d8b4,1014,51.42525391025637,0.2655984211045365
1806,4652531c,990,55.68454714242413,12.581821821212102
1807,132a540c,176,43.77064564204546,11.267822971590904
1808,3407,563,22.22357598756661,114.20195019893431
1809,47e66e25,1291,48.86330203795522,2.3362129388071238
1810,0d404,411,40.21351614111926,-4.708384231143551
1811,47a850c,1271,52.50134523052731,13.31745150432731
1812,89a9,2595,34.56561511637747,-77.30742110712913
1813,31b,1487,7.576693811701423,103.77573259314086
1814,134b,1988,43.1496149114687,17.32450832142858
1815,470b4,157,49.46348943312096,14.118487923566875
1816,12cdd4,1551,43.646013229529316,7.165743385557691
1817,132ac,1599,44.07258832082547,10.991391774233895
1818,1444,353,26.736987637393725,29.890906209631726
1819,89c14,2144,40.03119784141779,-74.68761385167909
1820,477eac,2762,45.443338082910884,12.367877312092668
1821,95bccb4,541,-34.62473433271718,-58.38229667282799
1822,0d0cc,2675,36.12766635214952,-5.441239950654198
1823,89b7b74,2232,38.87360409005368,-77.0392883440861
1824,86cc,419,28.54967761336515,-111.1302985656325
1825,8733,4189,35.99571230412981,-112.04669142802561
1826,48d74,982,63.512107247454246,-19.49255222301427
1827,809b4,1415,38.95931833074204,-121.22496923604244
1828,89c27,2809,40.673358463154116,-73.73256948736226
1829,48719c,311,51.56736247909967,-2.4061943536977464
1830,14cab9d,1144,41.01832978059443,28.983579075174795
1831,87dd,1047,39.0336938271251,-92.14053509551088
1832,0c47,3860,28.77454424715018,-13.815372194041567
1833,963,849,-42.260834387514755,-73.78006826501777
1834,476d05,51,48.28356960784314,16.40983798039216
1835,882b33,1401,43.70914340399717,-79.41200407494631
1836,89e31,2055,42.575751762530416,-70.95444731581492
1837,0d126c3,863,37.37519114368484,-5.98957080880649
1838,133a4,681,41.231942261380354,14.575701860499274
1839,2dcc,861,-8.488569017421614,116.45119884901278
1840,5485f,1268,49.0199702547318,-123.17685686040994
1841,4741d9,725,47.5525779958622,19.038751329655238
1842,46539,1121,55.68188695539704,13.24774117127564
1843,0d42283,553,40.44306802350809,-3.7304904122965667
1844,89c25a3c,2217,40.70508226432112,-73.99871157329689
1845,0d134,148,38.120646412162166,-5.507335256756753
1846,533,1465,45.884270448464115,-104.50061666279834
1847,6d0b,682,-35.32746981964804,174.09971624486732
1848,808d9,1310,36.25482601984735,-121.78733015648854
1849,8fac,1949,8.988820954335534,-79.73854402206274
1850,0d29,364,42.97592915934068,-9.247400354395605
1851,89e64,2950,41.510993010847486,-72.36000316711898
1852,808fb3,204,37.29943759313723,-122.11776189705883
1853,487619,609,51.62793505418719,-0.13655178489326755
1854,873c,2830,37.53837799929333,-107.90194994982294
1855,54900c,1059,47.73397264305949,-122.14558871293661
1856,4845,3493,51.87216893587168,-9.02008439851135
1857,880e29,1530,41.78662331437907,-87.58812858496754
1858,85d14,238,20.202822470588227,-98.71639407983199
1859,357b,2111,37.25895924727618,126.89730989815239
1860,47999,293,48.56571394539247,9.478981822525594
1861,54f,1506,45.08513167729081,-123.94708384727765
1862,6adc,406,-35.944771221674856,144.58663061576348
1863,47e63,346,49.123904413294724,2.5942981647398806
1864,8fa7,822,9.750410951338198,-82.8917976678832
1865,47c45,609,51.8541587307061,4.219993136288997
1866,7c00c,232,21.521712762931042,-158.2219287543104
1867,4741dd4,118,47.46609211864405,19.070743093220337
1868,916c,4984,-13.527559840489543,-72.15106573555384
1869,89e74,1055,42.253390256871995,-73.17994999715631
1870,4876c5,687,51.77549804221254,-1.2729869898107715
1871,89b7b7ac,1539,38.890334525666034,-77.04951628200108
1872,31da7,231,1.538007324675324,103.72400924675318
1873,8085b,1590,38.20050971823896,-122.53852925849064
1874,132bc,1662,43.47260746028878,11.66505543441636
1875,30e298c,1474,13.724442982360884,100.50879593147904
1876,89d4cac,618,43.62546131229773,-79.36855503559858
1877,54906ab1,1031,47.60546523860336,-122.3331988477209
1878,1343,79,39.79568659493672,18.35480236708861
1879,880fc4,1087,42.12786653909845,-87.78224702391908
1880,0d4e54,1807,43.26726082512448,-2.9565345500830094
1881,880fd5,193,41.90636060103628,-87.60670174093262
1882,876a4,1530,39.67581639542482,-106.13547121503272
1883,4741dc5,1921,47.490233549192936,19.055827809994806
1884,4803,420,46.078966976190465,-1.374322119047619
1885,8737,1259,37.34264365925343,-110.17201530976921
1886,6a9,333,-30.32095598498497,137.79728966066065
1887,12df,1056,40.24312440151514,9.571101845643927
1888,880b,1664,40.58078417848567,-89.26336834134607
1889,340407,1916,22.365363287056326,114.18366241962497
1890,808fcf,169,37.43446950887574,-121.8764362071006
1891,47bbc,730,51.3746580520548,8.45122427260274
1892,89fc,2752,41.79374954723835,-70.11796584229654
1893,5491c,1003,47.329722141575324,-122.9879858644071
1894,12a4a2ec,1160,41.39421512155162,2.1673213551724193
1895,31f,824,1.6036888082524237,110.45787610436905
1896,89b79,271,38.746603505535084,-76.62432987084873
1897,2dd1,867,-8.193958200692038,115.09412076816632
1898,12d24,904,43.92580516039817,8.044610972345131
1899,30fc,1003,12.445019936191425,99.84880241276161
1900,8724,3585,34.99806913668054,-106.96794141757306
1901,89e37a1,3735,42.347790129852775,-71.08596498714894
1902,6ad645,440,-37.74798556136365,145.00214331136368
1903,4b1,695,47.51668157697835,-52.772111915107914
1904,134f,301,41.87221515946847,19.266395229235886
1905,8dc,938,6.735373847547962,-61.369962447761104
1906,34429,533,25.085208007504647,121.23167103939969
1907,4cce054,1318,45.42768030121393,-75.68437877996975
1908,132a541c,870,43.78199354482782,11.256864805747064
1909,52b33c,192,45.16792841145834,-93.39378394270834
1910,842f,377,20.174290201591496,-102.99388370822285
1911,47c609cc,736,52.38057761548915,4.890826471467388
1912,3057,119,9.738506243697481,98.42090574789918
1913,89d3c,406,42.7936071280788,-78.21631673891628
1914,464164,155,59.884948541935486,10.955159529032262
1915,808dfc,369,36.650149813008106,-121.7425199566396
1916,1519,923,33.55324353196106,36.29489137269772
1917,0d12c,425,37.50042214117654,-5.486835508235302
1918,479e744,291,48.18935586254297,11.59655163917525
1919,35f053c,329,39.95738968693003,116.34925956838907
1920,54950d,539,45.45244287569574,-122.7821294656772
1921,47a87,314,52.167565859872674,13.143506121019081
1922,2dd25,2424,-8.737078071369616,115.17567040676596
1923,808564,700,37.92904650571423,-122.07844820285732
1924,880e2cd,1276,41.88491103291521,-87.64529109169312
1925,8841d,511,39.07547634442277,-84.77698659099791
1926,12a49d,407,41.295850685503694,2.0338334742014745
1927,54901554,765,47.6136493346405,-122.35226916339849
1928,8424,3245,20.476609842835206,-104.92632511186441
1929,47c3cc,290,50.70344056896553,4.305759503448278
1930,0d422879,432,40.41537590277776,-3.709882974537034
1931,151b,878,32.05779734282472,36.16274892938501
1932,89e3771,770,42.394511120779235,-71.12905439090908
1933,89b7b8c,212,38.9088447075472,-76.94853510377357
1934,4cbb,225,45.91280320444444,-68.98875531111106
1935,35f057,435,40.0090128091954,116.29223826206898
1936,2b4,1748,-24.349352573226565,131.7322732797485
1937,4741dc7,1563,47.504804728727116,19.064701609724807
1938,4641c,1088,60.534638082720434,11.026801300551465
1939,48670e9c,2079,53.34131264886964,-6.261264759499755
1940,4cb3c,1221,44.23355436036032,-71.17727172235887
1941,478e4,4225,46.92122876710072,7.316156212307724
1942,477eb1cc,1109,45.433162894499446,12.324913529305688
1943,2a329,511,-32.20362141487279,115.82339843248555
1944,47e67c,4368,48.80885988530222,2.1732738495879076
1945,47f54,714,45.0938347030812,4.83670964985995
1946,877c,1772,43.768736063769616,-102.80398633352162
1947,480f4,353,47.886723368271966,-1.7496567478753557
1948,48767c,2382,51.456654969353345,-0.6383915927791771
1949,8c1c,478,17.853340673640165,-65.73463522803353
1950,0d421,672,40.081244882440444,-3.5693866726190464
1951,886d,2564,39.27415800468012,-86.64281647269887
1952,89c807,52,39.309665288461545,-76.51529763461541
1953,47f4b,265,45.93508539245284,5.057470064150945
1954,6000fc,288,34.81260958333335,135.50638119791668
1955,479e754,219,48.146883981735186,11.62037969406393
1956,12a4a2f7,2509,41.38411521323186,2.1711264268633013
1957,47c664,953,52.04820490031482,5.122181287513122
1958,6d5,1789,-40.80967396031311,175.2914615019563
1959,47c39,430,51.06369397209303,4.069472458139532
1960,89c8c,2880,40.198684519791456,-76.76460671631934
1961,4870b4,939,52.445710355697706,-1.7124222630457893
1962,6b915c,4502,-27.469408515770716,153.03820443158588
1963,0094,830,-22.742197263855395,-42.03743027228916
1964,85cd,1583,19.0483065849652,-99.5189070562223
1965,6b12afc,899,-33.85872327141267,151.17298487986702
1966,89b0c,1880,37.29055496861681,-76.70578620106383
1967,132f61f,171,41.878181859649125,12.516039988304097
1968,88f57,666,34.08674153153154,-84.3962362867868
1969,47b34,973,54.779284412127396,9.624371652620749
1970,35b2707,1416,31.226394978107482,121.47510106144071
1971,80c2c3,1543,34.155033277381754,-118.1535398120546
1972,487c4,2198,54.3048744185622,-2.131741860327568
1973,487bd,2431,53.566048904566145,-1.8625975742492786
1974,89b7b5,1436,38.88842136908076,-77.1333679233983
1975,1dcf,278,-34.602162899280565,19.131101503597122
1976,35b277,311,31.21594767845661,121.56168310289388
1977,88646c,850,36.15456197882353,-86.68829538588231
1978,14cab9f,1806,41.02210989756368,28.97168796788484
1979,5344,865,46.63372358728334,-111.08817402427758
1980,40d,4798,48.80300407086288,30.64263283722386
1981,46b54bc,1074,55.738298273743,37.56989789199248
1982,808f7e34,813,37.76141903936041,-122.40823322017218
1983,12964,1489,39.67316432907986,3.229091217595698
1984,88314,1562,41.29425633290658,-81.38219885147255
1985,47a84f4,531,52.47964199811672,13.472445101694921
1986,808fc4,936,37.53335329594012,-121.92248826068369
1987,4652533,1624,55.67921349199495,12.594410189039442
1988,88f5041,583,33.76979227101209,-84.36455364322458
1989,3474,2536,22.06514333793375,120.88518483675065
1990,311c,1646,14.124073788578382,101.33279595382739
1991,357ca1,651,37.49159119969279,127.00334495084482
1992,8849,1148,39.05406630574912,-81.79428459407691
1993,488847,3277,55.85191251998785,-4.261524350625585
1994,872f,652,34.882248415644156,-110.28016432361967
1995,85cb,603,16.872242940298523,-99.86767490713115
1996,80c8dc,133,36.16079322556391,-115.05529811278195
1997,87f62c,3130,44.912395426517506,-93.17889464728431
1998,7f,989,20.981000601617797,-156.56600981900914
1999,4859,410,53.964969146341474,-9.694107243902438
2000,47c614,946,52.32467194291753,5.185184799154332
2001,6ad61,554,-38.029016676895296,145.2438673086642
2002,487604f,1027,51.487535412853,-0.1278327896786758
2003,60188b4,3941,35.65391395914743,139.71302101116513
2004,47c84,2543,52.96521348839971,6.314281893039718
2005,476d078c,478,48.19897591004184,16.350799868200838
2006,4887c7f,516,55.970821093023304,-3.195661920542634
2007,478c5,846,46.427881501182135,6.243686985815601
2008,339c,143,14.343603461538475,122.76926831468543
2009,5490157,683,47.63102927818439,-122.3653371508052
2010,47e66ec,661,48.91274971558257,2.3552529046898725
2011,96624,716,-33.46684219553072,-71.56855950558646
2012,80c2c6c,878,34.081636323462405,-118.2347078997721
2013,461,4040,62.1153481886138,7.210645177475258
2014,6b0c,2597,-33.146696247593425,150.74941631228384
2015,47905,307,47.597264739413674,8.0291642801303
2016,4743,797,46.35285905520707,18.909908584692595
2017,075,524,-13.978129801526718,-41.995287887404565
2018,5ff,4112,36.92346715710128,137.57609758681957
2019,0d71fd4,55,37.20498720000001,-3.6121636727272732
2020,47ddc,1094,50.31157867276051,1.646570953382081
2021,80d94c,952,32.564161112395055,-117.0602687699579
2022,2a31,90,-33.58562522222222,116.11063680000001
2023,0d4228b,982,40.42409661405291,-3.672763569246443
2024,8c0c,942,17.991791325902348,-63.035662545647675
2025,5495f,859,45.588792877764874,-122.00293468335275
2026,54907c,862,47.52401008584688,-121.81847833526665
2027,880e2c9,1053,41.86920637796768,-87.62580689553673
2028,47e3,2210,47.957867331221685,0.47975761221719554
2029,88f507,1436,33.7770950055711,-84.32200294637869
2030,88e64,225,29.434912906666646,-81.98649496000007
2031,3442ad,2591,25.09228966653787,121.57268980548098
2032,479a4,663,47.94255047360496,9.086851170437404
2033,0e4,1215,12.968975120164618,-4.483361443621384
2034,35b271c,404,31.266642992574244,121.47266482178227
2035,47a74,1427,50.86076529992997,12.890384758934834
2036,88e6c,1158,29.360410731433543,-81.10674005440414
2037,60188bb,713,35.65459622159887,139.74519364656388
2038,47c33,1478,50.76234374966176,3.186377481732069
2039,48761af,2058,51.5422646404276,-0.14841267201166208
2040,8640f,587,29.56128143441228,-95.59126131175482
2041,14cab9b,2289,41.00776636216693,28.97904651987739
2042,2ac,256,-30.804268207031296,132.07812941796874
2043,876cc,1457,39.51802081331499,-104.8528042779685
2044,87a4,590,38.24347062372878,-98.9889118338982
2045,47a7c,215,51.54822539069772,13.265725148837191
2046,344c,2858,30.064264737228854,120.18665745836195
2047,33a4,1326,12.290913857466087,122.61922654600302
2048,0d04,544,37.01223957720587,-7.925808031249996
2049,47c94,721,53.38129755894593,5.420538951456312
2050,85d7,227,21.828796995594715,-98.2826981762115
2051,487664,989,51.583354558139575,-0.6982287007077864
2052,880514,660,42.967417313636425,-87.91850747575765
2053,2df,284,-1.9679308204225339,115.71263401056345
2054,4b54,485,44.25767790927837,-64.90233351340198
2055,4888c,1947,56.41733247098113,-4.173027770416028
2056,396c,2286,26.64870208442704,75.46228996850371
2057,3442aa4,1562,25.011045932138313,121.55267458962872
2058,88f9,2046,33.823004389051775,-81.37713125415442
2059,12cdc4,1822,43.73775009934141,7.403829894072486
2060,47a851c1,652,52.5207759141103,13.379090085889516
2061,6b124,1906,-33.70907771038831,150.30529554249765
2062,3403e4,1017,22.321391459193748,113.93133936873167
2063,3171,968,12.140760727272747,108.81281241838836
2064,54957,1209,45.350164629445906,-122.7007474946237
2065,8e39,889,4.568334319460051,-75.69935207086615
2066,47964,1335,49.42268356704124,7.9863297475655655
2067,46f4,2938,58.33730904424801,19.073328231450013
2068,465251,284,55.70668464436618,12.467563616197161
2069,5497,1535,46.091813416938194,-121.57964274853421
2070,882b7,771,43.50063398702987,-79.87063232295704
2071,47bf244,644,50.920802108695625,6.960053673913054
2072,88641,246,36.01916347154472,-86.44548060975613
2073,884d,2552,37.36325094866763,-80.10794787852689
2074,478dc,1236,46.90312455420707,6.652842322006472
2075,3909,705,30.270842394326227,78.32496873475182
2076,4780c,1023,44.981358279569854,9.747455152492671
2077,5e4,1384,44.15796171893058,125.18413762283242
2078,808f7b,674,37.63196725370914,-122.48650356676568
2079,35f051,1043,39.97676510450616,116.28883572387366
2080,3f4,946,37.24518145348841,63.61965466913298
2081,86404,298,29.101441520134212,-95.38288724161085
2082,47c1c,1439,50.30508614593458,4.8839305997220395
2083,47b18fc,264,53.51881151893937,9.965236356060608
2084,80dcdc,2224,33.691435651079104,-117.8481639941549
2085,86409,1031,29.55442693501446,-95.16569198254125
2086,4cb7,927,45.26973411003232,-71.90743397195268
2087,30e294,161,13.793901559006205,100.36435273913041
2088,0c6bc,926,28.669249312095097,-17.860076205183592
2089,47a849,715,52.47701234545468,13.548781247552453
2090,0d71d,535,37.0251939252336,-3.3386711943925267
2091,89db,1438,42.259746022948526,-75.86737881710725
2092,80c8c54,259,36.09735391119693,-115.12665003088786
2093,8834ec,798,40.42978946616541,-79.881065754386
2094,89b7dc,585,39.16405810256408,-76.88086301196587
2095,80ed,4322,35.30810402521974,-120.75690470106397
2096,89e35,185,42.216477151351306,-70.75369430270273
2097,88c2b,264,28.192413954545447,-82.36747172727267
2098,0d43c,1051,40.847669963843934,-3.496979888677451
2099,6d0d7,542,-36.941427739852415,174.48121350184496
2100,8644b44,348,30.240610448275863,-97.72608345402291
2101,0d719,555,36.748375654054044,-3.609348758558556
2102,47f49,274,45.892946014598586,4.7320777992700735
2103,5486713,357,49.27415396078429,-123.06175017647062
2104,4782c,2304,46.565137238281324,11.14375011414932
2105,89e3f,897,42.45308604793759,-71.71135133779272
2106,6acc,525,-37.30272063999996,142.12981041333322
2107,487601,1008,51.405428996031716,-0.059737589285714314
2108,548fc,2003,48.11843803544661,-122.88879758711917
2109,89c6d4,376,39.734253335106324,-75.08999611968072
2110,89d5c,515,44.19519233592231,-78.31892210097077
2111,0d71e4,400,37.16118009999997,-3.5478386174999996
2112,477e9,353,45.1789142266289,12.261241385269122
2113,487674,2698,51.44075373054125,-0.4589558936249077
2114,12c9f,392,43.524453321428496,5.201889321428567
2115,4719,1041,51.830767359269814,20.99110423631128
2116,409,1681,43.07651665794169,33.074272005353926
2117,14a3,1304,37.50600683588957,25.115354297545927
2118,6ad6424,289,-37.82765802422142,145.02853363321788
2119,5364,2067,48.295418664247755,-115.79828977068195
2120,6014,382,34.39987787696334,139.38888921204187
2121,54863,380,49.458577450000085,-123.68142781315801
2122,00bc,1447,-20.571109611610158,-40.66174825846596
2123,aac,748,-38.4130455401069,142.27545942914432
2124,34687,756,24.508472009259297,121.41154708730157
2125,3173,121,12.274950743801655,107.5373937685951
2126,5486716c,256,49.27811071484378,-123.0878849179688
2127,0d427,198,40.19631701515163,-3.348333595959597
2128,8834f7,699,40.422354356223174,-80.03133332761087
2129,80d91,156,32.56798851282053,-116.62077782692312
2130,4787c,744,44.95799168010757,8.243114092741942
2131,47c6084,557,52.39827313285458,4.895183224416521
2132,8704,739,35.094910864681985,-101.8308811055481
2133,4870bb,401,52.47810504987531,-1.8459449201995002
2134,39fc,565,23.35024505840705,88.67465581592901
2135,880ec,1680,41.75259648035712,-88.33540334761929
2136,60015,97,34.76736670103095,136.092982443299
2137,487e6c,1041,55.02830812103752,-1.4443742632084509
2138,132f5,996,42.02083474999993,12.300857405622523
2139,4887c78c,1633,55.954011518677234,-3.1857831120636986
2140,549054,1355,47.272764690774984,-122.45468237047984
2141,4709b,791,50.947268109987334,14.075322570164332
2142,89e3777,728,42.373081048076955,-71.12839370192306
2143,895,308,21.811133766233766,-72.18704862012974
2144,60188a4,1037,35.626351179363574,139.7521701774351
2145,80c2a4,3250,34.02237637569212,-118.50994478276874
2146,14cad,928,40.995055895474124,29.111315287715527
2147,0d4e4c,3099,43.26187515843838,-2.922119174895123
2148,86dc,1402,32.28673601640509,-107.7009524037091
2149,89e3708c,742,42.36500065633425,-71.05606352560643
2150,880fd1,1745,42.00774030200576,-87.67129866017176
2151,4887c3,57,55.85581352631579,-3.3252272631578945
2152,486fc,1002,52.35015669161671,-3.684486401197603
2153,904,1898,-2.638713621707063,-81.87174793414125
2154,8e41,894,5.228176108501114,-73.96073214205835
2155,465ec,747,59.26659498795177,16.38519342302543
2156,488ec,1853,57.13700257960074,-5.3876468677819815
2157,6003,4667,35.291777002785594,136.8732639220061
2158,47774,1199,47.177947758131836,12.826680248540459
2159,340405,427,22.36453735128803,114.2714887166276
2160,89e36c,439,42.411710143507946,-70.95438987927102
2161,48d6c,1314,64.20773873896492,-20.552350802130913
2162,47834,1504,46.62434314561166,10.214394814494678
2163,89c259ad,671,40.753723652757074,-73.99217946944844
2164,3115,215,15.074847283720928,105.9051140325581
2165,54906ab5,1481,47.611522856178205,-122.33347739500365
2166,12bd,137,40.011517678832135,3.2001905182481747
2167,47c69,1075,51.6855687069768,4.949870786976742
2168,468f,3236,61.35758206582181,24.121482384116145
2169,0d624,2884,38.402018451456335,-0.38891237864077605
2170,52b5,601,45.449931381031654,-94.32176835940102
2171,89ad4,146,36.485159575342436,-79.12025419178087
2172,92c,958,-1.9025759561586593,-49.76853665448855
2173,3974,2641,27.075517274138615,77.89666185043573
2174,47c41,917,51.43563158560533,4.478007314067604
2175,479f4,2364,49.4005898324873,11.097798283417946
2176,80dc9,315,33.619490323809515,-117.31078042222228
2177,94ce5f,260,-23.540834876923075,-46.56366755000003
2178,6d74,1111,-36.8528352403241,175.4768578829881
2179,0d422894,535,40.42730334018693,-3.6888896149532764
2180,880e2d4,1208,41.88117652317877,-87.6707414230134
2181,0d61c,1806,38.92591716279082,-0.2921465697674425
2182,47a1,2670,50.036768043445846,11.87911813970035
2183,4741db,1091,47.52582031805677,19.07752180201648
2184,472c,583,50.942812802744335,29.56634111663807
2185,12a4a5,406,41.409766061576356,2.227066088669954
2186,6007,661,34.08608240242052,135.6647050151286
2187,60188d4,1211,35.71959102559872,139.7123116052851
2188,8827,190,44.133521489473694,-83.18437163684216
2189,880e24,220,41.6844920090909,-87.62579695000002
2190,8647,2557,30.466541594837814,-95.98602752991766
2191,4cc91a1,240,45.493116320833344,-73.59879417916666
2192,85d1fd,468,19.401790076923053,-99.08260377136767
2193,357cbc,722,37.610355310249275,127.03706983379485
2194,465f1,365,59.246006479452056,17.473715876712333
2195,47c3dc,931,50.84791777873258,4.462181967776588
2196,87c7,246,37.68362832926828,-94.64435432113811
2197,8815,2290,40.438436636244326,-85.60869535720491
2198,48761cac,1671,51.52008259485351,-0.08879480730101762
2199,46b549,477,55.79328918238995,37.51101645492661
2200,47a853,1218,52.55988993349757,13.39092473727421
2201,30cc,974,21.02531048357286,96.41263410472278
2202,48761cf,692,51.54478171820806,-0.05921043641618497
2203,357f,359,39.0115867910863,125.7467151337048
2204,80d9c,242,32.82984994628098,-116.10600845041327
2205,30e28c,125,13.962196520000008,100.36736087999996
2206,4cc4,1501,47.20453568421053,-72.13961892071931
2207,47c5b1,1335,52.08355629213484,4.268873597752819
2208,48746c,728,50.93398981868127,-1.245681072802198
2209,80eb,1329,35.376137360421325,-119.19889521820923
2210,88c34,3158,27.402427966751194,-82.5732438381886
2211,48758c,1000,50.91254900399997,-0.09664640700000017
2212,4867c,1556,53.06296507712079,-6.235868348971718
2213,2a32d,105,-31.897628514285717,116.0938755619048
2214,47a83,375,52.42717666666664,13.751684975999996
2215,3914,211,28.69851420379146,75.48909461611375
2216,89ac4,2389,35.79341576810378,-78.55999268815398
2217,0d2fc,1206,42.492027419568785,-8.07378908457711
2218,151d3,501,32.11460160479041,34.9787403013972
2219,89e54,965,41.42587676373054,-70.6759994974094
2220,12a49b,445,41.371985195505694,2.041187710112359
2221,31da199,1428,1.3008816813725488,103.83565916666689
2222,94ce1,1126,-23.911312465364208,-46.33680158969791
2223,8847,1324,39.08176367900307,-82.59362201132956
2224,89e364,596,42.277331619127516,-70.91878489429536
2225,470bf,603,50.13056189552235,14.46585589386403
2226,6b917,317,-27.56611722712931,153.29648213249217
2227,47c609c7,2649,52.37368152472582,4.8929302197055815
2228,0d184,490,39.49999926122431,-8.220848330612247
2229,54951c,107,45.535722056074775,-123.07146168224305
2230,12d2c,1347,44.39581131848551,8.213451204157398
2231,35f5,289,40.74463667128028,117.49922680968871
2232,601b,1506,35.095399338645386,138.2839977895085
2233,151dc,1595,32.82312430595614,35.025374794984295
2234,9662c3,204,-33.46591852941176,-70.74290393137262
2235,47c609a4,903,52.36975832668884,4.913514497231451
2236,8fb4,98,7.553678397959181,-80.57811967346936
2237,47764,1568,47.7083683080357,12.326854067602039
2238,80c8c41,839,36.12826420381412,-115.17072604052474
2239,54865,284,49.590597658450626,-123.27071607394359
2240,89c25884,369,40.78812904336041,-73.97636078590787
2241,46525304,717,55.686977483960874,12.56684757043238
2242,30d4,966,20.029299965838483,99.6165378850931
2243,6d6b,1341,-39.04252511782245,175.73163868829226
2244,346fc,1488,22.757824572580684,121.19917102688143
