class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
4375,4777c,1003,47.16160234297112,11.98147910169489
4376,80dcec,778,33.59609583547553,-117.6643618316195
4377,601e4,517,36.74327302127658,138.99476776982593
4378,14cab1,157,41.06440021019113,28.934090745222914
4379,88fec,183,32.97424320218577,-80.28634919672135
4380,465f76c,144,59.28313364583333,17.941633979166667
4381,85fc,250,20.104544211999993,-90.47494294399998
4382,880fd21,732,41.96516594398916,-87.68749028961744
4383,0d4234,767,40.46427716297259,-3.5453091720990875
4384,883dc,301,41.476583584717545,-84.46027169435224
4385,132c9,254,43.89608495669293,12.281591614173225
4386,8806c,300,43.415767873333316,-89.06722614999998
4387,548f64,253,48.6517929604743,-123.28163709090906
4388,47c373,330,51.02718606060607,3.7023715969696966
4389,07ad,731,-7.132467310533508,-35.04252370177842
4390,0d51ac,749,43.29536353271028,-1.949426117489984
4391,47bf21,117,50.84946531623934,7.011981974358974
4392,6d394,756,-41.33843601984123,173.99208075925947
4393,88094,532,41.40917195864659,-89.0182265018796
4394,48670c5,373,53.3450182386059,-6.308104938337803
4395,47bf2c,387,51.009188043927686,6.980573118863055
4396,4154,205,56.592502887804834,43.59598892195122
4397,8f59,92,18.377894989130432,-89.59157572826089
4398,1341,431,39.161191691415304,16.84616538747101
4399,548673dc,515,49.26800887378634,-123.11597142912598
4400,88f5039,1134,33.75185608730164,-84.38915701058218
4401,80858087c,747,37.785303698795204,-122.40264237349389
4402,4876033,838,51.50467443675422,-0.059679454653937994
4403,5ff5,1370,37.61701837883201,139.08949993430653
4404,80d93,276,32.44798370652175,-116.99444343478267
4405,94f69,1134,-25.538829231922357,-54.57983619576722
4406,4cc91a44,1081,45.5013567428307,-73.57245775300656
4407,0d633,270,37.61378991851851,-0.7561942111111107
4408,47919,271,47.73621757195567,7.312354819188196
4409,6ab0c4,572,-34.88156045629372,138.51060949300697
4410,80dcd79,212,33.79897858962266,-117.88518998584902
4411,8873,270,39.32612354444444,-88.26147628518522
4412,0d126c14,1424,37.38669754634873,-5.998723359550557
4413,48761a4,1169,51.571165712574874,-0.15808802908468778
4414,872b0f,572,33.42088627097903,-111.98699476923073
4415,2d9,259,-2.4608152818532836,120.3631889691119
4416,0d11c,639,37.303939635367804,-6.789614239436624
4417,12a493,589,41.56271234804751,2.0222976298811566
4418,8429c,358,21.8896053519553,-102.36916616759774
4419,48670e9b,615,53.34344011382109,-6.25796251544716
4420,549504,476,45.576589789916,-122.8881966680674
4421,89c94,379,40.23489748812665,-77.4070898654354
4422,0d0c9,901,36.035935196448335,-5.586834873473925
4423,47c609c74,1570,52.373159603184945,4.893440449044642
4424,47e670c,231,48.798912549783594,2.2986994458874417
4425,54906ab24,591,47.607681175972914,-122.3395825871406
4426,14ab,722,42.00780820775625,23.460132547091412
4427,478694,439,45.60358197722092,9.070251444191348
4428,479aa7,737,47.349406769335104,8.549852337856164
4429,48759c,552,50.82885171557958,-0.278849014492754
4430,8c2a59,1264,10.494858252373392,-66.86835032357598
4431,89e63,574,41.368748045296165,-72.50638644599297
4432,88f5046c,251,33.77482512350596,-84.38305573306774
4433,3404003,184,22.247244663043478,114.1763206413044
4434,4879dc,334,52.74505842814365,-1.1474062544910166
4435,52b32dc,310,45.00654515806447,-93.24634093548399
4436,4772c,749,48.5419993978639,15.576192849132175
4437,89b7b79b,1227,38.891538505297575,-77.02460767318685
4438,3bb4,991,14.709479935418768,77.12892499192725
4439,488f1,600,57.35597825166661,-4.472837500000003
4440,80ec4,789,34.97923442458814,-120.55553773890992
4441,486e5,417,51.76697608393288,-3.6740113189448445
4442,8085864,380,37.79007718157897,-122.50522901052645
4443,0d126d4,239,37.34652271129716,-6.057273317991619
4444,34693f,271,24.135682258302573,120.60232713653144
4445,346814,366,24.80797071038253,121.33521495628412
4446,89e3704,1262,42.360427881140986,-71.03794737242475
4447,476ec,577,47.19574860485267,16.273681878682876
4448,80c2a3,596,34.05391675335568,-118.54934888255012
4449,80858085,1218,37.78291965024641,-122.40897146469604
4450,30e29d,1053,13.811411625831001,100.56652288224086
4451,47bd04,142,50.258598915492946,8.687521253521124
4452,8732c,210,35.35357481904763,-112.1769879523809
4453,466cc,111,62.76485345045047,10.406904072072072
4454,47c609c1,1272,52.36955737971702,4.891876976415095
4455,464fd,202,57.343649430693056,12.108110267326731
4456,80c2c74,1830,34.08044750928971,-118.27517924207612
4457,12cddb4,282,43.697787496453934,7.320175730496446
4458,132f604b,546,41.89186922893766,12.481104765567766
4459,47c3c474,130,50.8430386692308,4.339984915384618
4460,47787,1060,46.426837645282994,11.587685951886794
4461,48760344,715,51.50226300979023,-0.07610676363636348
4462,47b8dc,410,51.39877689999996,7.103040570731706
4463,89d3433,111,43.10325582882883,-79.06837937837834
4464,88d9d,948,25.64372530590716,-80.31432326054842
4465,14a1a4,488,38.03899436270495,23.72158637090165
4466,864e9d,187,32.8400381657754,-96.86940737433157
4467,2e1,154,-2.2142044675324675,109.68385811688306
4468,47d9d,545,52.51852399082576,0.9950828110091748
4469,89c259a94,539,40.74962845640072,-73.98761260296837
4470,808e2c,526,37.301971912547565,-121.7522234486693
4471,88074,776,43.45787760438145,-89.7405870876288
4472,6ad65d1,176,-37.79535782954547,144.93044518749988
4473,396f,194,25.73105289175256,76.04670303092773
4474,89c74,1093,39.444729605672514,-75.44279518389754
4475,4871817,329,51.390223617021235,-2.3606945379939215
4476,89c25987,787,40.71973276747144,-73.99227679669625
4477,89c25907,280,40.74741317857142,-73.98057707142857
4478,487b2c,336,53.37789116666667,-3.1703869970238094
4479,0d415,447,40.98171640044745,-3.922522243847875
4480,880e2cb9,325,41.88240458153848,-87.63601566769236
4481,488d4,224,57.70735928124999,-7.224886263392847
4482,48709c,1092,52.56807589468855,-2.0995756904761906
4483,882b5,1894,43.53990292608241,-79.63369108553314
4484,89acf7,286,35.863740702797195,-78.70077759090896
4485,6d3d,657,-40.844132213089836,172.9142062511416
4486,48762c,188,51.901734351063844,-0.15589369148936172
4487,12a4a2f7c,444,41.38183674099097,2.17305461036036
4488,4775,1255,48.61579613625497,13.184699092430279
4489,487194,663,51.54224855203618,-2.6066396334841646
4490,8640c7,336,29.80047779761906,-95.42263810119054
4491,47a61,368,51.86693412500007,12.212002755434776
4492,872b12c,368,33.504693108695676,-112.07045983695647
4493,950c,328,-33.66431648170734,-54.32549809756096
4494,150334,56,31.74573851785716,35.46415648214286
4495,80dcd64,224,33.838350758928534,-117.91527216964279
4496,89c2595c,1316,40.71674252127659,-73.95471344832816
4497,4617,1745,61.93086949169048,6.036846829226357
4498,469637,160,59.966026868749964,30.23660071874999
4499,5494c,1441,45.8568295072866,-123.90293951839013
4500,47bed,544,50.89311318198545,7.194214481617655
4501,346e64,97,23.13036036082475,120.4234858556701
4502,89c25989,990,40.72044100707073,-73.998067488889
4503,0b,1317,37.98314629916468,-26.261759925588542
4504,89d54,892,43.99598575224213,-78.94518192040361
4505,6b12bc,1055,-33.930970383886226,151.07980496303298
4506,54901524,213,47.63154707042257,-122.32302051643195
4507,89c258f7,1275,40.76746340470584,-73.98071219450992
4508,0d2e9,231,43.2914716709957,-8.614707372294376
4509,80c2b7,680,33.96147348529413,-118.36045628235321
4510,478e1,821,47.05171655663825,7.091090861144938
4511,486e3,896,51.8283558727678,-3.3308278671874976
4512,88dd3,478,27.99438600209208,-82.01095802092043
4513,487604dd,233,51.49699316309013,-0.13231361373390566
4514,35b27c,1136,31.185792404049295,121.48054949559858
4515,0d144,973,38.88558745837623,-6.279644229188059
4516,8640bf7,438,29.739397116438344,-95.38544049999997
4517,47a63,310,51.809065229032285,12.514179100000003
4518,47a5c,914,51.93462788402615,11.452578284463897
4519,88684,296,37.66655992567573,-85.38609485472973
4520,7954d4,734,20.824112613079013,-156.48202388555833
4521,487bcc,615,53.46336396422761,-1.9489867170731705
4522,89e37754,1004,42.36428758565734,-71.10233962250985
4523,89e4b,584,41.97072424315073,-70.6652808784247
4524,6b12ac4,1263,-33.83888939034047,151.2473781726048
4525,884dc,1103,37.213135914777844,-80.4285512747055
4526,89e37a0c,1480,42.34968988783786,-71.07923899932449
4527,882b34cb,610,43.65607320983613,-79.38162817049216
4528,3f9,1138,35.70002696485068,51.548524048330435
4529,89e37094,664,42.367100481927665,-71.06634544277111
4530,883bc,724,41.569563424033106,-83.42551936464092
4531,133b08c,213,40.84764122065728,14.22885716431926
4532,88f5045,757,33.78793594055482,-84.38593183751645
4533,48895,384,56.56650086458337,-5.416184510416663
4534,4860c,779,54.28157692811298,-6.457452472400511
4535,485d4,658,52.859087930091256,-7.137742072948305
4536,88f5b,1310,33.88166814427482,-84.1368816473283
4537,53a0227,152,53.52821914473689,-113.47461921052637
4538,46965,397,59.97275364483625,29.87772677833753
4539,47c609e9,1014,52.36383339644967,4.883087049309665
4540,6018d,1081,35.9207247086031,139.5164419990747
4541,87ee4,541,42.03309152680212,-93.61260694824394
4542,886463,199,36.08775076884423,-86.8719412010051
4543,89b7b79d,786,38.888498879134836,-77.02484202290088
4544,85d04,190,19.91031805263158,-98.22743469473679
4545,35f052fc,295,39.92748632203397,116.3803641016949
4546,0d19331,510,38.742373619607854,-9.156392988235286
4547,54867194,289,49.29996582352946,-123.12247227335646
4548,377,1112,29.778156547661787,91.23897955215813
4549,89d74,326,43.3381337515338,-76.74624599079748
4550,47fd4,799,47.23021322653324,0.3225954505632047
4551,8085808b,1158,37.793839848877425,-122.40394620984449
4552,4cb89c,94,46.81747576595744,-71.38133074468084
4553,94f6f,759,-25.692442268774695,-54.44776898814232
4554,814,648,30.271396699074057,-114.1290925725309
4555,48701,414,52.50978399275364,-2.9673697053140087
4556,548f73,665,48.455246581954825,-123.38562530375964
4557,94b4,362,-20.649883477900552,-46.50200808839782
4558,7c0072c,239,21.26337479497907,-157.80006501255232
4559,46444,697,59.042214279770434,11.1590287446198
4560,8e3f9d,235,4.653746165957438,-74.14213166382984
4561,5495a5,408,45.59649394117648,-122.5773048014706
4562,89c25944,789,40.72553249429656,-73.95445803929029
4563,935a3ac,952,-15.79833892121853,-47.89857800420181
4564,48718df,177,51.473301067796626,-2.6122358192090434
4565,4cc91a5c,868,45.5013265817972,-73.56013553225819
4566,47c66f54,327,52.08565103669725,5.126409266055049
4567,47917,781,48.06769513700389,7.323318741357236
4568,80c2bfc,448,34.15020449776784,-118.32539372767852
4569,3973,560,27.297957555357147,77.50181539642868
4570,4876053c,548,51.500976877737216,-0.15936222262773722
4571,53717c,538,51.03403319330851,-114.01046754646836
4572,9667,262,-35.41573627099237,-72.37075676335878
4573,477eb1c1,396,45.44293898484848,12.324632679292938
4574,80c2ba9,341,33.984081217008736,-118.45309072434006
4575,487985,286,53.23877819930068,-1.4329596328671323
4576,14caa4,335,40.99112408656715,28.807337011940316
4577,487dc,1565,55.055315592971326,-2.1085604185303555
4578,8fd,65,1.0586441230769232,-79.97193019999999
4579,80c8cc,472,36.01747577118642,-115.17453515254263
4580,89c804b,335,39.2990924477612,-76.62344759999999
4581,601f4,595,36.36061902689073,139.63487923697468
4582,480fc,492,47.722054898373976,-2.3338131707317085
4583,6bf,1107,-24.96703126829276,152.6905862737129
4584,85dc,925,20.014142145946025,-97.19989981837827
4585,89acec,792,35.86700793686873,-78.89480031439392
4586,6003c,952,35.12704624474788,136.5849834863445
4587,54c0c,627,44.079729599681016,-122.93258119617205
4588,476d06c,540,48.23716156481472,16.417647692592606
4589,916dd4,1748,-13.517900963958832,-71.99126137643022
4590,8e34,1067,3.2411814451733925,-76.59401605904375
4591,487f3,614,54.31670439739414,-0.6410576889250815
4592,89c25a23,467,40.71178803426125,-74.00455429764467
4593,12b0c,87,42.7378575632184,3.114940666666666
4594,9663c,105,-34.07374868571431,-71.50683772380951
4595,40b1f9,224,44.456870973214265,26.116389705357143
4596,3441,339,26.09415778761062,119.63423856047197
4597,88f503f,564,33.746794101063834,-84.36762006205684
4598,47bc4,1207,50.6718106545154,8.45019125766364
4599,89d342c,365,43.099642254794446,-79.05951252054776
4600,151c4,1081,32.79769395282145,35.49518314708605
4601,80c2c5,1018,34.10639891552065,-118.15133228781943
4602,4709cf3,310,51.06740414193552,13.756787341935482
4603,968f,255,-30.738618270588283,-71.15684618823519
4604,150329cc,760,31.77665549868423,35.23182093421055
4605,12991,156,39.02671632051278,1.5652019807692303
4606,4cce14,361,45.48914739335175,-75.51612873961221
4607,12a4a2e4,499,41.394214871743465,2.1796011583166344
4608,1497,510,36.57894246078433,26.24200859411765
4609,478954,343,45.93300117492712,6.755296425655973
4610,47c5b64,204,52.05088644117645,4.3612331078431374
4611,12e7c,282,39.2781304680851,8.384670914893622
4612,12a4bb,640,41.44914465468753,2.247118760937503
4613,89c6c94,59,39.92425111864408,-75.07993015254237
4614,0dd,68,27.36174226470588,-8.70268657352941
4615,864e6c,114,32.59442229824563,-97.3407147631579
4616,14b4,801,40.519550996254694,26.91312634956303
4617,1325f,1369,41.765042563915316,12.294228301680123
4618,6d6f,813,-38.06315494710952,176.59122065682632
4619,48761aec,364,51.53937951373631,-0.15773912087912081
4620,479e1,928,48.25876962392234,11.801556830818969
4621,80dcf4,1126,33.45360200710474,-117.6543607753107
4622,31da19ac,732,1.291987665300547,103.85983786885262
4623,4cc918c,139,45.5510124532374,-73.65475265467623
4624,95a2c,740,-34.92930589054052,-57.97431683648643
4625,88f50464,526,33.77449534600761,-84.3909770703422
4626,479f7,59,49.27875883050848,11.468824423728817
4627,88044,396,43.41366682323233,-88.49898940656556
4628,132f6051,755,41.90013899602652,12.47563624900665
4629,07a4,163,-7.305452423312892,-38.75257799386503
4630,865c44,290,29.45560408275866,-98.69410582068993
4631,88dd7f4,514,28.351342521400767,-81.5485633735409
4632,46b54b4,538,55.72469170260221,37.60927539033454
4633,487384,748,50.74271409491982,-1.5494403529411747
4634,6b11,357,-33.51406515686276,149.3539416414566
4635,317529,580,10.806249631034499,106.67734193103458
4636,88e73,279,29.035860064516097,-80.91839981720432
4637,89c258fd,671,40.757017701937336,-73.97467871982111
4638,53713,134,51.191876977611926,-114.72256110447759
4639,54906a4,371,47.56868264959571,-122.28682533962254
4640,959d,169,-36.899116917159766,-56.794348402366836
4641,12d4ec,536,44.16323486567168,9.639761050373139
4642,4741cc,305,47.59402778032781,19.32672458032786
4643,54867174,972,49.283074926954754,-123.09914206378608
4644,808fa5,797,37.424648301129196,-122.19888275031346
4645,0d13c,290,38.22415084137932,-6.055220972413788
4646,478e34,288,46.9505049444444,7.50879526041667
4647,0d6ac,53,39.450750339622644,-4.62892120754717
4648,883ac,462,42.02468906493502,-82.60831906926444
4649,52e4,407,50.18278536363637,-100.5157407837839
4650,5486704,352,49.318886735795445,-123.0655661875002
4651,95bcca9,700,-34.59344482428563,-58.40383607714284
4652,485ec,555,54.18561889909916,-8.346336909909914
4653,89e370f,325,42.37494316923081,-71.05878030461538
4654,88f5f,562,34.177284998220706,-83.82188401423485
4655,89d6c,1814,43.15937698676954,-77.57433079492849
4656,6018ed,588,35.742713503401355,139.64667405442165
4657,476d074,1958,48.20554575076595,16.392730524004083
4658,1491,634,35.15767490536274,25.915689798107287
4659,47a855,267,52.59450762546815,13.281060370786514
4660,87b7c,165,36.8354482787879,-95.1946560363637
4661,14a1bd5,357,37.979940165266086,23.7468802773109
4662,487c5,232,54.556927073275894,-2.3515424181034477
4663,47d95,531,51.37440412241053,1.363985679849341
4664,486c9,1441,50.38259424080506,-4.246289365718254
4665,155,718,33.566796020891424,43.98631516016715
4666,4708c,400,51.26731621999999,14.832893965000007
4667,46e9,409,56.90154295354522,24.90762777506112
4668,86444,140,30.3441253,-96.71887774285712
4669,46e1,535,53.961240792523334,22.977875342056088
4670,133b14,485,40.777617630927836,14.035581525773187
4671,4d29,394,46.16385452284262,-79.4262988451777
4672,89c258f5,435,40.772147482758584,-73.98057230344823
4673,95bccaf,510,-34.61172368039226,-58.4081340098041
4674,48738c,465,50.89128069677424,-1.5720659354838682
4675,872b04,793,33.32046769861288,-111.92717298486758
4676,469635,161,60.02724767701863,30.29289042236023
4677,12a45,767,41.666403770534565,1.759168777053454
4678,0d422d,366,40.5411370027322,-3.6349068797814206
4679,0d48c,463,42.871930488120974,-4.099917276457885
4680,35b2701,884,31.226716979637988,121.45920694909492
4681,478f5,544,46.06009526470585,7.902421404411753
4682,9144,616,-16.403622628246755,-71.52194855357143
4683,33af,541,10.702449643253235,122.61828881330867
4684,9662c5d,103,-33.4163306601942,-70.65215575728156
4685,54906aac,729,47.605489480109725,-122.34205395884776
4686,809d,620,39.843158637096785,-120.94556932580643
4687,1dcc664,96,-33.9572166875,18.374063333333336
4688,8644b514,402,30.268574706467668,-97.75630371144281
4689,87e3,1393,41.92284392677679,-90.56555566834166
4690,353,967,31.438970276111707,130.82191611582206
4691,47a9c,1097,52.78020451048326,13.68632241385598
4692,54901534,954,47.619617987421385,-122.32844175471716
4693,5495bc,125,45.58996820800001,-122.39644904799994
4694,89b7b7a3,737,38.89316088195387,-77.03588394301235
4695,46416dc,1407,59.931108708599886,10.70762287277897
4696,47e671db,519,48.84811014643549,2.335772998073216
4697,6bdc,890,-20.42699654606742,148.92635882808958
4698,4800c,335,45.76685112537314,-0.3378623462686566
4699,60188b1,542,35.63960827121772,139.71781825276761
4700,95ac,354,-31.71154211299442,-57.462786194915246
4701,80c2a4d4,1129,34.010487080602196,-118.49476301151437
4702,48761d1,477,51.540862203354365,-0.03543337945492663
4703,8087,499,38.48701047094185,-123.17476905811608
4704,487c3,230,54.59764343043474,-1.9168327217391319
4705,89c25a2c,488,40.71228176229505,-73.99106501024598
4706,0d4f9,311,42.640419389067546,-2.897821707395497
4707,2a5,250,-32.90808496800001,121.40558953599991
4708,47d8a94,184,51.45350351086962,0.0636323315217391
4709,35b21,126,31.48576100793654,121.4388744126985
4710,48883,388,55.64385809278346,-4.273770744845359
4711,4759,1130,43.891533691150414,18.59611012035398
4712,475bc,54,44.77722633333336,19.48122759259259
4713,6ad642bc,595,-37.82131137478994,144.97774196134444
4714,80bb,54,38.80788340740742,-116.50819849999996
4715,31cc48c,124,3.171173596774193,101.64948780645162
4716,89c69,1394,40.1514648852224,-75.5009295502152
4717,3467ec,379,24.64107935356199,121.83718237730872
4718,47d89,1280,51.82964437109375,0.16637940781250024
4719,5486739,459,49.241875385620915,-123.12636908932416
4720,864e9b,97,32.75470319587629,-96.85880073195874
4721,808581c,97,37.828988855670104,-122.37669339175255
4722,0d247c,213,41.04807794835682,-8.615835230046944
4723,6b129,957,-33.78514466144188,150.80644752351103
4724,1304,498,35.69200577510039,11.089726166666656
4725,0d1924,51,38.93826766666667,-8.975586862745097
4726,33964,507,14.695820927021696,120.52108625641037
4727,79524,858,19.585083417249415,-155.01420411771576
4728,35f0535,218,39.95120217431192,116.40871542201843
4729,47c0d,379,50.99254284696576,5.678600511873349
4730,465f7f,125,59.241804696,18.257653127999998
4731,356b,426,33.12118745305162,129.7901149718309
4732,4764c,469,45.501938138592735,14.4512122238806
4733,4788f,313,45.54203424920129,7.423424284345045
4734,47e66e29,402,48.859595621890584,2.331337823383086
4735,888f,509,32.44111665422405,-86.4356740805501
4736,34017b4,214,22.21279007009347,113.54724715887848
4737,549011,808,47.73978028836625,-122.32172645420786
4738,80e8c,128,34.03024096874999,-119.61864253906255
4739,48444,325,51.66288964,-8.630089467692304
4740,60199,775,35.175400597419355,138.92611475225812
4741,8620a63,208,29.964153576923064,-90.04813677403847
4742,0d614,257,38.930527155642054,-0.8044022762645916
4743,808f7e0c,200,37.7516469,-122.44176919499984
4744,12d1,1254,42.43136447288686,8.85658845773524
4745,87d8b3c,210,38.59814560952379,-90.21259341904769
4746,3442acc,733,25.07592959618011,121.60486562755766
4747,3ae3c,373,6.793935187667562,80.62314495442362
4748,47e66e2b,626,48.85998267571882,2.3259563833865817
4749,47c3ec,254,51.0523187125984,4.353330393700781
4750,3442a8c,279,25.071130344085976,121.47016298924743
4751,8e3f4,227,4.541800325991187,-74.45294688546258
4752,1339,1383,40.830173108459825,15.819568028922637
4753,882a4,594,44.35224922390573,-80.37533099663298
4754,4692084,164,60.24944685365851,24.9785849085366
4755,48760cc,567,51.45157585714291,-0.3447830070546735
4756,4887b8c,245,55.928216375510225,-3.154191261224491
4757,808f9f4,291,37.5296924226804,-122.28727619243985
4758,3391,768,16.394075180989592,120.7198665325519
4759,47165b0c,1175,50.06201027574462,19.934281215319256
4760,8841b5,355,39.13978843661971,-84.5365811070422
4761,47c432c,64,51.90864939062499,4.542214781249999
4762,30e5,100,14.416678610000004,98.98073149000007
4763,48760355,427,51.512747639344234,-0.09035902107728341
4764,14a1bd3c,1282,37.97688266146655,23.733897668486676
4765,4761,1351,44.5032505825316,15.517337159881562
4766,88034,552,44.016222514492725,-87.78632462681166
4767,47714,903,47.558030337762965,13.805155169435169
4768,89c25a11,511,40.707661489236834,-74.01460968884538
4769,46eed4,236,56.928914847457655,24.10739142796612
4770,8713c,226,38.23141296902656,-104.66342156194688
4771,89c54,678,41.26566374336276,-76.0156109764011
4772,0d121,239,37.3330641548117,-6.171261690376571
4773,89c2596c,88,40.72857719318183,-73.96245829545454
4774,60185cc,810,35.445107539506196,139.64099006419764
4775,5373,344,51.36485542732555,-112.85862964825593
4776,46b54a54,968,55.75198212190074,37.61800762706608
4777,487604d1,901,51.50713036514981,-0.13164933185349587
4778,8ef7,1103,10.427791097914742,-75.52277386763362
4779,86d61,403,32.46253049131519,-110.8686654367246
4780,468fc,122,61.55118972950821,25.579196081967215
4781,88334,376,41.10946209042553,-79.86377889627656
4782,80855,327,38.02149399082566,-121.84934424159025
4783,89b7b75,62,38.858247822580644,-77.02271117741931
4784,89b7e4,613,39.15244838009783,-76.73397067536699
4785,89c3a4,427,40.79402609133488,-74.4867964613583
4786,8625,950,30.597565628421158,-91.83478931789466
4787,4cc91b4,421,45.51639619002367,-73.53252665083149
4788,465f7d,200,59.159340465000014,18.207224245
4789,47c609ef,691,52.35894972793057,4.882826065123012
4790,133b094,224,40.827364544642826,14.222317950892869
4791,357c84,148,37.65079556081081,126.75017827027027
4792,47e677,379,48.75154320580475,2.304584443271769
4793,4887c781,268,55.94129819776114,-3.181608100746268
4794,48670e99,287,53.337626177700436,-6.257408825783977
4795,14cab9bd,1043,41.00624104697981,28.977768691275106
4796,464174,494,59.981612101214495,10.74422947165992
4797,47e671fc,1092,48.85234322435895,2.3602308232600704
4798,8884,1309,33.41238878533232,-88.58856654698239
4799,89e37ac,834,42.33777661750599,-71.03920067745818
4800,0d41b,186,40.4324497903226,-4.206391311827961
4801,401,674,37.98350564540059,44.55095035163199
4802,5495a7c,534,45.57960929588012,-122.69790949063648
4803,89de5,84,43.037754797619044,-73.97106104761903
4804,47b1d,391,53.221061153452716,10.353837800511506
4805,479dd4,131,48.0681007557252,11.338142183206108
4806,6d38a4,233,-41.348026356223194,174.81640830901267
4807,8090c,628,38.017445316879,-120.4575147595539
4808,0d6d4,1624,37.83000469765995,-4.770798206280768
4809,3be79,68,19.321520911764708,73.20543748529414
4810,478fd,177,47.03735184180787,7.886566209039547
4811,465f94,98,59.56828354081632,18.14492741836735
4812,476d7,176,48.392700147727304,15.958146954545452
4813,89e3775c,319,42.369195912225756,-71.11670272413788
4814,89c2597c,316,40.72095070569622,-73.97883802848106
4815,6af,247,-32.14506976923073,141.97253744534407
4816,0d4e4fc4,216,43.265114263888876,-2.9254282731481505
4817,882b344,1104,43.65995672826083,-79.4461534900363
4818,8644b5d,219,30.265675415525113,-97.71234856164388
4819,54950ac,897,45.47605984838348,-122.64023589186175
4820,374c,116,24.78986605172413,93.79405080172414
4821,8852c,303,36.543714409240934,-79.7828922739273
4822,0d1f4,708,39.221615420903916,-9.392474737288136
4823,8834fc,161,40.31410985714287,-80.02817555900621
4824,80c2c7b4,889,34.049584426321694,-118.25679994375687
4825,0d0b,696,35.324746158046004,-5.495204873563218
4826,478b4,476,45.73271609663867,5.685218357142856
4827,41c,381,44.510148280839864,59.3400971233596
4828,487bb19,976,53.46923242315564,-2.231071359631145
4829,89e45c,220,41.85892335909089,-71.35152495454548
4830,8644b5ac,1115,30.263224432287057,-97.73846679551565
4831,476d0784,633,48.19842440284359,16.36638823064771
4832,882b34c4,1160,43.654886614655105,-79.3978930715514
4833,959b,151,-37.28758103973509,-57.16308279470201
4834,6b3c,774,-36.54077371317832,149.4278611524548
4835,073,1242,-14.85034833977458,-39.05332240579712
4836,31cb,940,4.511025111702133,101.16953624787199
4837,8640bf5,440,29.760173788636344,-95.38145521363629
4838,2a324,145,-32.713721289655155,115.85658302068967
4839,89b7b7b4,603,38.90195566832497,-77.04937231177462
4840,89c2f5c,403,40.80355764019849,-73.92515566749377
4841,476d064,426,48.24671766431931,16.376730422535207
4842,34040067,342,22.27865274853799,114.16453068713446
4843,88d91c,416,26.355345749999977,-80.1519393533654
4844,487477,754,50.89890154774535,-1.4143903687002664
4845,4653a3,872,55.61593650688076,13.01658753555046
4846,4788b,491,45.81978649490837,7.857813778004082
4847,880fd3f,139,41.964419158273365,-87.63497800000009
4848,0d60c,359,39.54215951253477,-0.7513298802228413
4849,6ad659,176,-37.67315155681819,144.85060984659086
4850,60195,395,35.582286567088595,138.8180626126582
4851,88d9b3,608,25.83545962006581,-80.12995724671057
4852,89e0c,1085,42.785277457142946,-73.04449525437778
4853,475f,344,44.18808846802324,17.520247959302313
4854,89b7c94,342,38.98806540058483,-77.08721211403507
4855,47bf259,345,50.9581772144927,6.965447020289856
4856,340400ec,925,22.301511189189196,114.1726523902704
4857,4ccb4,470,44.216743129787154,-74.34429100638285
4858,47c6094,1191,52.36479457934519,4.9333847539882365
4859,486d14,326,50.41773231595095,-3.5285931226993847
4860,89baf,599,36.86281661769614,-75.99346771786324
4861,89b7b73,595,38.85518050252099,-77.0473083478991
4862,6d38d,61,-41.24817173770493,174.3945078360655
4863,87d8b54,908,38.63591735462552,-90.28485098017637
4864,0d1eb,117,38.519146170940175,-9.208499247863248
4865,0d154,202,39.55949783663368,-5.41304588613861
4866,8e442f,299,6.303325003344486,-75.55218117725738
4867,4709cf5,698,51.051463479942704,13.745997396848116
4868,48761b2b,594,51.517078872053766,-0.1379538080808082
4869,601fc,1146,36.802215442408375,139.62410980977288
4870,80c2b3,659,33.87217416843701,-118.40568493323198
4871,1dcdc,803,-34.00470101743461,18.952587871731037
4872,9519794,1001,-30.032520564435526,-51.23089849650352
4873,89c3b4,726,40.595553709366364,-74.31876462809916
4874,48722c,250,51.25019388799996,-2.3523582399999974
4875,485dc,704,53.456492298295444,-7.43285274999999
4876,12a495,538,41.53917905018589,2.1066651449814175
4877,00984,165,-22.34560192121213,-42.95009610303028
4878,12a499c,138,41.400041978260866,2.0957131449275352
4879,477eb1d9,506,45.436469707509886,12.339858306324116
4880,3109c,153,10.512296464052293,104.39626148366014
4881,14cab5,296,41.13220845608102,28.991190594594592
4882,4887f,303,55.635621316831696,-3.2868110198019815
4883,80db7,392,33.60046870918366,-117.08007521173471
4884,3135abb,1122,21.03760544295905,105.84256345543668
4885,89c25a3d,643,40.70611437013997,-74.00278003732488
4886,47886d3,184,45.05322529891302,7.659406092391306
4887,89c2598d,739,40.72557180514202,-74.00348576995916
4888,84215,1532,20.638003447780626,-105.26095873433434
4889,882b34f,1551,43.649671791747245,-79.41286143649282
4890,133b1c,92,40.927808500000054,14.045523217391302
4891,46b51,66,56.0788300909091,37.20920804545457
4892,357ca3c,600,37.52272182333333,127.02042616166666
4893,872b9,341,33.662754398826955,-111.78328909384163
4894,3ae2c,223,7.192672587443943,79.86965231390134
4895,548673b,424,49.26359520990573,-123.1519996391509
4896,478a7,569,45.08518859578211,5.996419263620376
4897,3bafc,111,12.691358531531533,76.74353062162159
4898,47bac,984,52.05201882723573,9.624763553861783
4899,88594,1609,35.51658125108763,-83.34348744002462
